,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2224,0.484,0.316,11,-11.119,0,0.0574,0.692,0.0,0.29,0.332,145.012,audio_features,4iwLDA6XdWfkQnCzyqNjKq,spotify:track:4iwLDA6XdWfkQnCzyqNjKq,https://api.spotify.com/v1/tracks/4iwLDA6XdWfkQnCzyqNjKq,https://api.spotify.com/v1/audio-analysis/4iwLDA6XdWfkQnCzyqNjKq,209566,4
2225,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,audio_features,1BxfuPKGuaTgP7aM0Bbdwr,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,https://api.spotify.com/v1/tracks/1BxfuPKGuaTgP7aM0Bbdwr,https://api.spotify.com/v1/audio-analysis/1BxfuPKGuaTgP7aM0Bbdwr,178427,4
2226,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,audio_features,3hB5DgAiMAQ4DzYbsMq1IT,spotify:track:3hB5DgAiMAQ4DzYbsMq1IT,https://api.spotify.com/v1/tracks/3hB5DgAiMAQ4DzYbsMq1IT,https://api.spotify.com/v1/audio-analysis/3hB5DgAiMAQ4DzYbsMq1IT,233720,4
2228,0.6,0.81,0,-4.749,1,0.0479,0.00683,0.21,0.155,0.298,167.88,audio_features,0tKcYR2II1VCQWT79i5NrW,spotify:track:0tKcYR2II1VCQWT79i5NrW,https://api.spotify.com/v1/tracks/0tKcYR2II1VCQWT79i5NrW,https://api.spotify.com/v1/audio-analysis/0tKcYR2II1VCQWT79i5NrW,187147,4
2229,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,audio_features,3U4isOIWM3VvDubwSI3y7a,spotify:track:3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,269560,4
2231,0.575,0.813,2,-7.346,1,0.0293,0.00883,4.86e-05,0.195,0.516,109.954,audio_features,3eoan9A3pDSzDZzDzh0Xrr,spotify:track:3eoan9A3pDSzDZzDzh0Xrr,https://api.spotify.com/v1/tracks/3eoan9A3pDSzDZzDzh0Xrr,https://api.spotify.com/v1/audio-analysis/3eoan9A3pDSzDZzDzh0Xrr,216841,4
2233,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,audio_features,6g1NlCpW7fgqDnWbCCDrHl,spotify:track:6g1NlCpW7fgqDnWbCCDrHl,https://api.spotify.com/v1/tracks/6g1NlCpW7fgqDnWbCCDrHl,https://api.spotify.com/v1/audio-analysis/6g1NlCpW7fgqDnWbCCDrHl,247427,4
2234,0.327,0.71,3,-2.928,1,0.0547,0.202,9e-05,0.28,0.416,179.561,audio_features,2Oehrcv4Kov0SuIgWyQY9e,spotify:track:2Oehrcv4Kov0SuIgWyQY9e,https://api.spotify.com/v1/tracks/2Oehrcv4Kov0SuIgWyQY9e,https://api.spotify.com/v1/audio-analysis/2Oehrcv4Kov0SuIgWyQY9e,175200,4
2235,0.356,0.567,0,-7.011,0,0.0798,0.0861,0.0,0.137,0.109,135.553,audio_features,25khomWgBVamSdKw7hzm3l,spotify:track:25khomWgBVamSdKw7hzm3l,https://api.spotify.com/v1/tracks/25khomWgBVamSdKw7hzm3l,https://api.spotify.com/v1/audio-analysis/25khomWgBVamSdKw7hzm3l,242253,5
2236,0.729,0.573,6,-9.712,0,0.0291,0.293,0.0,0.292,0.491,99.988,audio_features,23ZFWDVtZgdKY2s509MR6Z,spotify:track:23ZFWDVtZgdKY2s509MR6Z,https://api.spotify.com/v1/tracks/23ZFWDVtZgdKY2s509MR6Z,https://api.spotify.com/v1/audio-analysis/23ZFWDVtZgdKY2s509MR6Z,180142,4
2237,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,audio_features,3CRDbSIZ4r5MsZ0YwxuEkn,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,202333,4
2238,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,audio_features,1mea3bSkSGXuIRvnydlB5b,spotify:track:1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/audio-analysis/1mea3bSkSGXuIRvnydlB5b,242373,4
2239,0.69,0.521,10,-8.492,0,0.339,0.324,0.0,0.0534,0.494,100.028,audio_features,68Dni7IE4VyPkTOH9mRWHr,spotify:track:68Dni7IE4VyPkTOH9mRWHr,https://api.spotify.com/v1/tracks/68Dni7IE4VyPkTOH9mRWHr,https://api.spotify.com/v1/audio-analysis/68Dni7IE4VyPkTOH9mRWHr,292799,4
2240,0.571,0.352,0,-10.009,1,0.0257,0.0203,0.00174,0.337,0.204,86.06,audio_features,5Pl1oC4kKL3lZRkOMFnwuE,spotify:track:5Pl1oC4kKL3lZRkOMFnwuE,https://api.spotify.com/v1/tracks/5Pl1oC4kKL3lZRkOMFnwuE,https://api.spotify.com/v1/audio-analysis/5Pl1oC4kKL3lZRkOMFnwuE,176309,4
2241,0.906,0.625,1,-6.779,0,0.0903,0.000243,3.23e-05,0.0975,0.423,150.018,audio_features,7ujx3NYtwO2LkmKGz59mXp,spotify:track:7ujx3NYtwO2LkmKGz59mXp,https://api.spotify.com/v1/tracks/7ujx3NYtwO2LkmKGz59mXp,https://api.spotify.com/v1/audio-analysis/7ujx3NYtwO2LkmKGz59mXp,177000,4
2242,0.509,0.538,7,-7.335,1,0.0572,0.385,0.0,0.104,0.244,75.089,audio_features,7DFNE7NO0raLIUbgzY2rzm,spotify:track:7DFNE7NO0raLIUbgzY2rzm,https://api.spotify.com/v1/tracks/7DFNE7NO0raLIUbgzY2rzm,https://api.spotify.com/v1/audio-analysis/7DFNE7NO0raLIUbgzY2rzm,252867,4
2243,0.777,0.317,1,-10.732,0,0.308,0.591,0.0,0.0881,0.33,139.848,audio_features,6ocbgoVGwYJhOv1GgI9NsF,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,https://api.spotify.com/v1/tracks/6ocbgoVGwYJhOv1GgI9NsF,https://api.spotify.com/v1/audio-analysis/6ocbgoVGwYJhOv1GgI9NsF,178627,4
2244,0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,audio_features,003vvx7Niy0yvhvHt4a68B,spotify:track:003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/tracks/003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/audio-analysis/003vvx7Niy0yvhvHt4a68B,222973,4
2245,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,audio_features,7lQ8MOhq6IN2w8EYcFNSUk,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/tracks/7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/audio-analysis/7lQ8MOhq6IN2w8EYcFNSUk,290320,4
2246,0.689,0.735,2,-4.545,1,0.267,0.00922,0.00072,0.365,0.059,171.403,audio_features,7MJQ9Nfxzh8LPZ9e9u68Fq,spotify:track:7MJQ9Nfxzh8LPZ9e9u68Fq,https://api.spotify.com/v1/tracks/7MJQ9Nfxzh8LPZ9e9u68Fq,https://api.spotify.com/v1/audio-analysis/7MJQ9Nfxzh8LPZ9e9u68Fq,320627,4
2247,0.601,0.271,0,-8.688,1,0.0403,0.937,0.0,0.144,0.411,145.494,audio_features,0B7wvvmu9EISAwZnOpjhNI,spotify:track:0B7wvvmu9EISAwZnOpjhNI,https://api.spotify.com/v1/tracks/0B7wvvmu9EISAwZnOpjhNI,https://api.spotify.com/v1/audio-analysis/0B7wvvmu9EISAwZnOpjhNI,213827,4
2248,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,audio_features,5FVd6KXrgO9B3JPmC8OPst,spotify:track:5FVd6KXrgO9B3JPmC8OPst,https://api.spotify.com/v1/tracks/5FVd6KXrgO9B3JPmC8OPst,https://api.spotify.com/v1/audio-analysis/5FVd6KXrgO9B3JPmC8OPst,272394,4
2250,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,0.137,143.875,audio_features,5wANPM4fQCJwkGd4rN57mH,spotify:track:5wANPM4fQCJwkGd4rN57mH,https://api.spotify.com/v1/tracks/5wANPM4fQCJwkGd4rN57mH,https://api.spotify.com/v1/audio-analysis/5wANPM4fQCJwkGd4rN57mH,242013,4
2251,0.897,0.66,7,-9.548,1,0.123,0.0418,0.00706,0.0833,0.754,120.043,audio_features,4c9ihNMojL2wOGglzQ2aCG,spotify:track:4c9ihNMojL2wOGglzQ2aCG,https://api.spotify.com/v1/tracks/4c9ihNMojL2wOGglzQ2aCG,https://api.spotify.com/v1/audio-analysis/4c9ihNMojL2wOGglzQ2aCG,330000,4
2252,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,audio_features,7ef4DlsgrMEH11cDZd32M6,spotify:track:7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6,214847,4
2253,0.443,0.82,10,-4.091,0,0.34,0.107,0.0,0.107,0.771,82.697,audio_features,48DKpTEVJ2pAjxQbWTad3q,spotify:track:48DKpTEVJ2pAjxQbWTad3q,https://api.spotify.com/v1/tracks/48DKpTEVJ2pAjxQbWTad3q,https://api.spotify.com/v1/audio-analysis/48DKpTEVJ2pAjxQbWTad3q,187973,4
2254,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,audio_features,4ZtFanR9U6ndgddUvNcjcG,spotify:track:4ZtFanR9U6ndgddUvNcjcG,https://api.spotify.com/v1/tracks/4ZtFanR9U6ndgddUvNcjcG,https://api.spotify.com/v1/audio-analysis/4ZtFanR9U6ndgddUvNcjcG,178147,4
2255,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,audio_features,3ee8Jmje8o58CHK66QrVC2,spotify:track:3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2,166606,4
2256,0.475,0.715,8,-5.371,1,0.058,0.0863,2.67e-05,0.135,0.159,199.892,audio_features,0lYBSQXN6rCTvUZvg9S0lU,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/tracks/0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/audio-analysis/0lYBSQXN6rCTvUZvg9S0lU,205947,4
2257,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,audio_features,3B54sVLJ402zGa6Xm4YGNe,spotify:track:3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/tracks/3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/audio-analysis/3B54sVLJ402zGa6Xm4YGNe,233902,4
2258,0.706,0.691,0,-4.775,1,0.0633,0.0584,6.99e-05,0.0232,0.632,118.048,audio_features,7DSAEUvxU8FajXtRloy8M0,spotify:track:7DSAEUvxU8FajXtRloy8M0,https://api.spotify.com/v1/tracks/7DSAEUvxU8FajXtRloy8M0,https://api.spotify.com/v1/audio-analysis/7DSAEUvxU8FajXtRloy8M0,200600,4
2260,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,audio_features,7m9OqQk4RVRkw9JJdeAw96,spotify:track:7m9OqQk4RVRkw9JJdeAw96,https://api.spotify.com/v1/tracks/7m9OqQk4RVRkw9JJdeAw96,https://api.spotify.com/v1/audio-analysis/7m9OqQk4RVRkw9JJdeAw96,119133,4
2261,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,audio_features,1JSTJqkT5qHq8MDJnJbRE1,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,https://api.spotify.com/v1/tracks/1JSTJqkT5qHq8MDJnJbRE1,https://api.spotify.com/v1/audio-analysis/1JSTJqkT5qHq8MDJnJbRE1,253920,4
2263,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.011,audio_features,2dpaYNEQHiRxtZbfNsse99,spotify:track:2dpaYNEQHiRxtZbfNsse99,https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99,https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99,214290,4
2264,0.728,0.697,5,-4.125,1,0.0456,0.0556,0.0,0.282,0.87,143.986,audio_features,5g7sDjBhZ4I3gcFIpkrLuI,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,https://api.spotify.com/v1/tracks/5g7sDjBhZ4I3gcFIpkrLuI,https://api.spotify.com/v1/audio-analysis/5g7sDjBhZ4I3gcFIpkrLuI,233653,4
2265,0.732,0.75,11,-6.366,0,0.231,0.00264,0.0,0.109,0.401,155.096,audio_features,7GX5flRQZVHRAGd6B4TmDO,spotify:track:7GX5flRQZVHRAGd6B4TmDO,https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO,https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO,182707,4
2266,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,audio_features,2xLMifQCjDGFmkHkpNLD9h,spotify:track:2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h,312820,4
2267,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,audio_features,69bp2EbF7Q2rqc5N3ylezZ,spotify:track:69bp2EbF7Q2rqc5N3ylezZ,https://api.spotify.com/v1/tracks/69bp2EbF7Q2rqc5N3ylezZ,https://api.spotify.com/v1/audio-analysis/69bp2EbF7Q2rqc5N3ylezZ,200787,4
2268,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,audio_features,4WjH9Bzt3kx7z8kl0awxh4,spotify:track:4WjH9Bzt3kx7z8kl0awxh4,https://api.spotify.com/v1/tracks/4WjH9Bzt3kx7z8kl0awxh4,https://api.spotify.com/v1/audio-analysis/4WjH9Bzt3kx7z8kl0awxh4,176561,4
2269,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,audio_features,2ekn2ttSfGqwhhate0LSR0,spotify:track:2ekn2ttSfGqwhhate0LSR0,https://api.spotify.com/v1/tracks/2ekn2ttSfGqwhhate0LSR0,https://api.spotify.com/v1/audio-analysis/2ekn2ttSfGqwhhate0LSR0,209320,4
2270,0.787,0.525,1,-6.883,0,0.0607,0.406,2.53e-05,0.126,0.0885,115.034,audio_features,2tfZPbEIwU2TdlRdtCiFoF,spotify:track:2tfZPbEIwU2TdlRdtCiFoF,https://api.spotify.com/v1/tracks/2tfZPbEIwU2TdlRdtCiFoF,https://api.spotify.com/v1/audio-analysis/2tfZPbEIwU2TdlRdtCiFoF,150976,4
2271,0.866,0.811,11,-4.063,0,0.0553,0.375,0.0,0.078,0.969,121.995,audio_features,7JJmb5XwzOO8jgpou264Ml,spotify:track:7JJmb5XwzOO8jgpou264Ml,https://api.spotify.com/v1/tracks/7JJmb5XwzOO8jgpou264Ml,https://api.spotify.com/v1/audio-analysis/7JJmb5XwzOO8jgpou264Ml,199440,4
2272,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,audio_features,463CkQjx2Zk1yXoBuierM9,spotify:track:463CkQjx2Zk1yXoBuierM9,https://api.spotify.com/v1/tracks/463CkQjx2Zk1yXoBuierM9,https://api.spotify.com/v1/audio-analysis/463CkQjx2Zk1yXoBuierM9,203064,4
2273,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,audio_features,4CeeEOM32jQcH3eN9Q2dGj,spotify:track:4CeeEOM32jQcH3eN9Q2dGj,https://api.spotify.com/v1/tracks/4CeeEOM32jQcH3eN9Q2dGj,https://api.spotify.com/v1/audio-analysis/4CeeEOM32jQcH3eN9Q2dGj,301920,4
2274,0.796,0.798,1,-6.312,1,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,audio_features,6zSpb8dQRaw0M1dK8PBwQz,spotify:track:6zSpb8dQRaw0M1dK8PBwQz,https://api.spotify.com/v1/tracks/6zSpb8dQRaw0M1dK8PBwQz,https://api.spotify.com/v1/audio-analysis/6zSpb8dQRaw0M1dK8PBwQz,202735,4
2275,0.617,0.543,6,-9.29,0,0.0741,0.0213,0.0,0.12,0.377,101.135,audio_features,20hybmXCYRuRJfB6T7idxd,spotify:track:20hybmXCYRuRJfB6T7idxd,https://api.spotify.com/v1/tracks/20hybmXCYRuRJfB6T7idxd,https://api.spotify.com/v1/audio-analysis/20hybmXCYRuRJfB6T7idxd,229645,4
2276,0.715,0.372,5,-8.237,1,0.0443,0.638,0.0,0.169,0.474,91.931,audio_features,1mXVgsBdtIVeCLJnSnmtdV,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,https://api.spotify.com/v1/tracks/1mXVgsBdtIVeCLJnSnmtdV,https://api.spotify.com/v1/audio-analysis/1mXVgsBdtIVeCLJnSnmtdV,201000,4
2277,0.414,0.419,0,-6.431,1,0.0388,0.55,0.000195,0.11,0.18,84.082,audio_features,2whoe0pPKh4JRn6eWSIqTV,spotify:track:2whoe0pPKh4JRn6eWSIqTV,https://api.spotify.com/v1/tracks/2whoe0pPKh4JRn6eWSIqTV,https://api.spotify.com/v1/audio-analysis/2whoe0pPKh4JRn6eWSIqTV,172724,4
2278,0.754,0.719,9,-3.221,0,0.117,0.0257,0.0,0.0775,0.523,84.887,audio_features,6QkEV7Krf7WV2UdILlgN4Z,spotify:track:6QkEV7Krf7WV2UdILlgN4Z,https://api.spotify.com/v1/tracks/6QkEV7Krf7WV2UdILlgN4Z,https://api.spotify.com/v1/audio-analysis/6QkEV7Krf7WV2UdILlgN4Z,153529,4
2279,0.644,0.728,8,-5.75,1,0.0351,0.0543,0.169,0.161,0.43,88.993,audio_features,3OHfY25tqY28d16oZczHc8,spotify:track:3OHfY25tqY28d16oZczHc8,https://api.spotify.com/v1/tracks/3OHfY25tqY28d16oZczHc8,https://api.spotify.com/v1/audio-analysis/3OHfY25tqY28d16oZczHc8,153947,4
2280,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,audio_features,1rfofaqEpACxVEHIZBJe6W,spotify:track:1rfofaqEpACxVEHIZBJe6W,https://api.spotify.com/v1/tracks/1rfofaqEpACxVEHIZBJe6W,https://api.spotify.com/v1/audio-analysis/1rfofaqEpACxVEHIZBJe6W,217307,4
2288,0.652,0.287,9,-14.555,0,0.47,0.588,0.906,0.104,0.201,80.663,audio_features,3Qj2ViqEZ2niYq4s8R4Xyw,spotify:track:3Qj2ViqEZ2niYq4s8R4Xyw,https://api.spotify.com/v1/tracks/3Qj2ViqEZ2niYq4s8R4Xyw,https://api.spotify.com/v1/audio-analysis/3Qj2ViqEZ2niYq4s8R4Xyw,99114,4
2289,0.521,0.34,7,-11.597,0,0.106,0.67,0.882,0.115,0.481,83.625,audio_features,1m5O3VNj0yGcZdzg5NxMCF,spotify:track:1m5O3VNj0yGcZdzg5NxMCF,https://api.spotify.com/v1/tracks/1m5O3VNj0yGcZdzg5NxMCF,https://api.spotify.com/v1/audio-analysis/1m5O3VNj0yGcZdzg5NxMCF,133955,4
2296,0.663,0.12,7,-13.662,1,0.0344,0.925,0.88,0.115,0.19,80.041,audio_features,6r0Jqgnd5i92R2cuE0Z1q6,spotify:track:6r0Jqgnd5i92R2cuE0Z1q6,https://api.spotify.com/v1/tracks/6r0Jqgnd5i92R2cuE0Z1q6,https://api.spotify.com/v1/audio-analysis/6r0Jqgnd5i92R2cuE0Z1q6,162000,4
2297,0.802,0.448,2,-11.423,1,0.235,0.78,0.831,0.128,0.38,87.971,audio_features,44qql1ujljCnblwDQ6cI77,spotify:track:44qql1ujljCnblwDQ6cI77,https://api.spotify.com/v1/tracks/44qql1ujljCnblwDQ6cI77,https://api.spotify.com/v1/audio-analysis/44qql1ujljCnblwDQ6cI77,120000,4
2298,0.662,0.266,9,-13.209,0,0.074,0.538,0.907,0.111,0.328,75.028,audio_features,40UK1Zl6X8GmezVlI6AZWg,spotify:track:40UK1Zl6X8GmezVlI6AZWg,https://api.spotify.com/v1/tracks/40UK1Zl6X8GmezVlI6AZWg,https://api.spotify.com/v1/audio-analysis/40UK1Zl6X8GmezVlI6AZWg,118425,4
2301,0.774,0.876,10,-5.808,1,0.0536,0.602,0.9,0.114,0.811,90.041,audio_features,0dHpOqqAHj1UsMWlIv3Qjk,spotify:track:0dHpOqqAHj1UsMWlIv3Qjk,https://api.spotify.com/v1/tracks/0dHpOqqAHj1UsMWlIv3Qjk,https://api.spotify.com/v1/audio-analysis/0dHpOqqAHj1UsMWlIv3Qjk,192354,4
2305,0.661,0.658,7,-7.177,0,0.0434,0.624,0.78,0.0966,0.585,87.982,audio_features,41yA0HytRzoAy1Po7PPgAQ,spotify:track:41yA0HytRzoAy1Po7PPgAQ,https://api.spotify.com/v1/tracks/41yA0HytRzoAy1Po7PPgAQ,https://api.spotify.com/v1/audio-analysis/41yA0HytRzoAy1Po7PPgAQ,185678,4
2306,0.532,0.464,2,-9.558,0,0.054,0.257,0.89,0.125,0.204,78.809,audio_features,4GP63RpTwxOCnMq5ZVnKZR,spotify:track:4GP63RpTwxOCnMq5ZVnKZR,https://api.spotify.com/v1/tracks/4GP63RpTwxOCnMq5ZVnKZR,https://api.spotify.com/v1/audio-analysis/4GP63RpTwxOCnMq5ZVnKZR,147000,4
2307,0.566,0.409,5,-13.204,1,0.0441,0.891,0.937,0.101,0.482,159.924,audio_features,7KB7PYSySN1TfnIvSf7wC9,spotify:track:7KB7PYSySN1TfnIvSf7wC9,https://api.spotify.com/v1/tracks/7KB7PYSySN1TfnIvSf7wC9,https://api.spotify.com/v1/audio-analysis/7KB7PYSySN1TfnIvSf7wC9,120797,4
2308,0.59,0.182,6,-16.658,1,0.0543,0.81,0.957,0.111,0.253,153.944,audio_features,4GTx5ce46I727hO7AmTwf0,spotify:track:4GTx5ce46I727hO7AmTwf0,https://api.spotify.com/v1/tracks/4GTx5ce46I727hO7AmTwf0,https://api.spotify.com/v1/audio-analysis/4GTx5ce46I727hO7AmTwf0,134750,4
2309,0.682,0.499,11,-5.712,0,0.0432,0.4,0.88,0.176,0.622,78.005,audio_features,23JhVTYEOlAMp82uiwqCvY,spotify:track:23JhVTYEOlAMp82uiwqCvY,https://api.spotify.com/v1/tracks/23JhVTYEOlAMp82uiwqCvY,https://api.spotify.com/v1/audio-analysis/23JhVTYEOlAMp82uiwqCvY,116923,4
2310,0.83,0.25,7,-12.849,1,0.0575,0.512,0.922,0.195,0.442,85.022,audio_features,42UxztZhDlE6Pl3OP5r3iy,spotify:track:42UxztZhDlE6Pl3OP5r3iy,https://api.spotify.com/v1/tracks/42UxztZhDlE6Pl3OP5r3iy,https://api.spotify.com/v1/audio-analysis/42UxztZhDlE6Pl3OP5r3iy,127059,4
2311,0.764,0.492,2,-11.604,0,0.0916,0.621,0.849,0.345,0.71,90.013,audio_features,16lpRQwZqORZxEqkSCi9SF,spotify:track:16lpRQwZqORZxEqkSCi9SF,https://api.spotify.com/v1/tracks/16lpRQwZqORZxEqkSCi9SF,https://api.spotify.com/v1/audio-analysis/16lpRQwZqORZxEqkSCi9SF,137333,4
2312,0.727,0.299,4,-8.56,0,0.0813,0.125,0.534,0.102,0.165,69.306,audio_features,02MFno0s2lpD3rycI7cllL,spotify:track:02MFno0s2lpD3rycI7cllL,https://api.spotify.com/v1/tracks/02MFno0s2lpD3rycI7cllL,https://api.spotify.com/v1/audio-analysis/02MFno0s2lpD3rycI7cllL,103043,4
2319,0.708,0.184,4,-16.305,0,0.294,0.375,0.53,0.117,0.452,76.001,audio_features,4f9IkeqLuVZ5JO1rAwPVsA,spotify:track:4f9IkeqLuVZ5JO1rAwPVsA,https://api.spotify.com/v1/tracks/4f9IkeqLuVZ5JO1rAwPVsA,https://api.spotify.com/v1/audio-analysis/4f9IkeqLuVZ5JO1rAwPVsA,157895,4
2321,0.711,0.633,1,-5.065,1,0.0668,0.00579,0.781,0.0463,0.607,81.003,audio_features,5FIxocSQFn74wY3rJHS7HC,spotify:track:5FIxocSQFn74wY3rJHS7HC,https://api.spotify.com/v1/tracks/5FIxocSQFn74wY3rJHS7HC,https://api.spotify.com/v1/audio-analysis/5FIxocSQFn74wY3rJHS7HC,160000,4
2322,0.452,0.37,11,-12.219,0,0.0489,0.255,0.92,0.128,0.0905,93.961,audio_features,64Nh1ytlxzdLLpmLoc82tS,spotify:track:64Nh1ytlxzdLLpmLoc82tS,https://api.spotify.com/v1/tracks/64Nh1ytlxzdLLpmLoc82tS,https://api.spotify.com/v1/audio-analysis/64Nh1ytlxzdLLpmLoc82tS,152967,4
2323,0.699,0.322,11,-12.943,0,0.107,0.391,0.788,0.158,0.475,84.963,audio_features,2chNlEOvs5WkpZolh0G0ca,spotify:track:2chNlEOvs5WkpZolh0G0ca,https://api.spotify.com/v1/tracks/2chNlEOvs5WkpZolh0G0ca,https://api.spotify.com/v1/audio-analysis/2chNlEOvs5WkpZolh0G0ca,127245,4
2329,0.638,0.379,0,-10.615,0,0.0366,0.825,0.568,0.139,0.36,85.04,audio_features,6W0gVa2dyLYCl2U19VJo4x,spotify:track:6W0gVa2dyLYCl2U19VJo4x,https://api.spotify.com/v1/tracks/6W0gVa2dyLYCl2U19VJo4x,https://api.spotify.com/v1/audio-analysis/6W0gVa2dyLYCl2U19VJo4x,131294,4
2332,0.66,0.532,2,-10.662,1,0.0553,0.231,0.799,0.123,0.651,160.023,audio_features,4uFRKqRtCFSsO0oDITKwGT,spotify:track:4uFRKqRtCFSsO0oDITKwGT,https://api.spotify.com/v1/tracks/4uFRKqRtCFSsO0oDITKwGT,https://api.spotify.com/v1/audio-analysis/4uFRKqRtCFSsO0oDITKwGT,123375,4
2335,0.817,0.434,7,-8.146,0,0.166,0.0696,0.875,0.16,0.477,163.97,audio_features,11elPe2vSn3tlU1LDBq3GS,spotify:track:11elPe2vSn3tlU1LDBq3GS,https://api.spotify.com/v1/tracks/11elPe2vSn3tlU1LDBq3GS,https://api.spotify.com/v1/audio-analysis/11elPe2vSn3tlU1LDBq3GS,140488,4
2336,0.624,0.368,1,-7.873,0,0.414,0.0737,0.914,0.109,0.26,87.969,audio_features,4heW9iwtsMVkUXkX0sxGac,spotify:track:4heW9iwtsMVkUXkX0sxGac,https://api.spotify.com/v1/tracks/4heW9iwtsMVkUXkX0sxGac,https://api.spotify.com/v1/audio-analysis/4heW9iwtsMVkUXkX0sxGac,114545,4
2337,0.729,0.313,5,-17.297,1,0.429,0.808,0.88,0.115,0.224,150.066,audio_features,6cyX6lruOniejnJWvnBmRm,spotify:track:6cyX6lruOniejnJWvnBmRm,https://api.spotify.com/v1/tracks/6cyX6lruOniejnJWvnBmRm,https://api.spotify.com/v1/audio-analysis/6cyX6lruOniejnJWvnBmRm,146000,4
